"C1","C2","out"
0.34495213734837,0.62100143394179,0
0.34367709181103,0.628864860675115,0
0.342433050420494,0.635123822811301,0
0.340456536061698,0.636034569623687,0
0.338480021702903,0.635705150563888,0
0.336503507344107,0.635375731504089,0
0.334526992985312,0.635046312444289,0
0.332550478626516,0.63471689338449,0
0.335875673371313,0.629085765221098,0
0.340158121148704,0.618404836646901,0
0.352610161609115,0.606545750494129,0
0.36809285741968,0.594686664341356,0
0.383575553230245,0.582827578188583,0
0.399058249040809,0.57096849203581,0
0.416145409448514,0.557504941285897,0
0.433604619617874,0.547668875712127,0
0.451749796535287,0.54173933263574,0
0.470197263884044,0.535809789559354,0
0.487807619269077,0.530717358446692,0
0.502302057900244,0.528740844087897,0
0.516796496531411,0.526764329729101,0
0.531290935162578,0.522617525093981,0
0.538158353679805,0.516029143897996,0
0.54474673487579,0.509440762702011,0
0.551683912723327,0.502503584854474,0
0.560248808278107,0.493822423749176,0
0.568813703832888,0.484598690074798,0
0.577378599387668,0.475374956400419,0
0.585637328992753,0.46615122272604,0
0.593872805487734,0.456927489051661,0
0.602108281982715,0.447703755377282,0
0.610343758477696,0.438247490601868,0
0.618579234972678,0.427376661628493,0
0.626814711467659,0.416505832655118,0
0.633282951594776,0.405635003681742,0
0.636131457582452,0.398174630856877,0
0.635802038522652,0.393892183079487,0
0.635472619462853,0.390063170949114,0
0.635143200403054,0.390063170949114,0
0.634813781343255,0.39424485524939,0
0.631023524396388,0.39852730302678,0
0.621892803162423,0.40535209084215,0
0.61003371700965,0.414905243576328,0
0.598174630856877,0.424458396310507,0
0.586315544704104,0.434011549044685,0
0.574456458551331,0.443874743246909,0
0.561574235554005,0.453757315040887,0
0.549412858969887,0.461965662907414,0
0.543483315893501,0.463942177266209,0
0.537553772817114,0.465918691625005,0
0.531624229740728,0.4678952059838,0
0.529322171840484,0.473751114211526,0
0.527345657481688,0.480010076347712,0
0.524555284269271,0.487082897337519,0
0.517966903073286,0.489954656435298,0
0.511378521877301,0.486660465837306,0
0.504790140681316,0.483366275239313,0
0.49645777622757,0.480072084641321,0
0.487311552920203,0.477359221795915,0
0.478087819245824,0.474723869317521,0
0.468864085571445,0.468774948649382,0
0.459640351897066,0.459880634034802,0
0.450416618222687,0.450986319420222,0
0.441192884548308,0.442092004805643,0
0.430573964267721,0.434592876797272,0
0.419703135294346,0.427345657481688,0
0.40883230632097,0.422431500213154,0
0.399434174320815,0.429349300468938,0
0.395151726543425,0.436267100724722,0
0.390869278766035,0.443184900980506,0
0.390063170949114,0.446626361275821,0
0.392985311785451,0.446339572917878,0
0.397267759562842,0.444521954811456,0
0.40254234003798,0.441557183273263,0
0.412095492772158,0.43859241173507,0
0.421648645506336,0.435627640196876,0
0.431201798240515,0.432662868658683,0
0.440968104483975,0.429484943611208,0
0.450850676277952,0.426066736425997,0
0.46073324807193,0.419966670542185,0
0.463360849513622,0.410084098748208,0
0.465337363872418,0.40020152695423,0
0.467313878231213,0.390318955160253,0
0.471910242995001,0.377816532961284,0
0.478169205131186,0.363651513389916,0
0.484428167267372,0.3491609502771,0
0.490923536022943,0.337511142115258,0
0.487629345424951,0.336193465876061,0
0.484335154826958,0.334875789636864,0
0.481040964228966,0.333558113397667,0
0.478134325466031,0.33224043715847,0
0.475498972987637,0.331759872882998,0
0.471390923536023,0.335867922334612,0
0.462496608921443,0.344762236949192,0
0.453602294306864,0.353656551563772,0
0.444707979692284,0.362550866178351,0
0.43672441189009,0.371049877921172,0
0.429477192574507,0.377967678176956,0
0.422229973258923,0.38488547843274,0
0.427314653334884,0.379471379296981,0
0.434232453590668,0.372224159981398,0
0.441150253846452,0.364976940665814,0
0.445851257605705,0.358001007634771,0
0.4468240127117,0.352400883618184,0
0.445176917412704,0.346800759601597,0
0.442429174902143,0.342301282796574,0
0.43946440336395,0.338018835019184,0
0.436499631825757,0.333736387241794,0
0.433534860287563,0.329453939464403,0
0.430453823198853,0.325171491687013,0
0.42715963260086,0.320889043909623,0
0.42281130101151,0.31766073712359,0
0.412990737511142,0.319904662248576,0
0.403108165717165,0.324338255241639,0
0.393225593923187,0.329608960198427,0
0.381982715188156,0.334879665155215,0
0.208415767386091,0.354807404076739,0
0.220338729016787,0.350618255395683,0
0.232261690647482,0.346429106714628,0
0.244184652278177,0.342239958033573,0
0.256107613908873,0.338050809352518,0
0.268030575539568,0.333861660671463,0
0.285278027577938,0.324348021582734,0
0.306546013189448,0.310813848920863,0
0.327813998800959,0.297279676258993,0
0.34908198441247,0.287084082733813,0
0.370349970023981,0.277094574340528,0
0.385041966426859,0.273681055155875,0
0.393742505995204,0.276258992805755,0
0.402443045563549,0.278836930455636,0
0.411143585131894,0.281414868105516,0
0.41984412470024,0.281474820143885,0
0.428544664268585,0.281474820143885,0
0.43724520383693,0.281474820143885,0
0.445945743405276,0.281474820143885,0
0.440557553956835,0.281474820143885,0
0.434112709832134,0.281474820143885,0
0.427667865707434,0.281474820143885,0
0.421223021582734,0.281474820143885,0
0.414778177458034,0.281474820143885,0
0.408333333333333,0.286345923261391,0
0.401607464028777,0.295005245803357,0
0.394195893285372,0.304350269784173,0
0.386784322541966,0.313695293764988,0
0.379372751798561,0.323040317745803,0
0.371961181055156,0.332385341726619,0
0.364549610311751,0.341730365707434,0
0.360360461630695,0.351075389688249,0
0.35617131294964,0.360420413669065,0
0.351982164268585,0.36976543764988,0
0.34779301558753,0.379110461630695,0
0.343603866906475,0.388455485611511,0
0.33941471822542,0.397800509592326,0
0.335225569544364,0.407145533573141,0
0.328754496402878,0.416490557553957,0
0.315220323741007,0.425835581534772,0
0.301686151079137,0.435180605515588,0
0.290336480815348,0.442341127098321,0
0.280346972422062,0.448141486810552,0
0.272841726618705,0.453806954436451,0
0.275419664268585,0.458640587529976,0
0.277997601918465,0.463474220623501,0
0.280575539568345,0.468307853717026,0
0.281474820143885,0.474820143884892,0
0.281474820143885,0.482231714628297,0
0.281474820143885,0.489643285371703,0
0.281474820143885,0.497054856115108,0
0.281474820143885,0.504466426858513,0
0.281474820143885,0.511877997601919,0
0.281474820143885,0.519289568345324,0
0.281474820143885,0.525014988009592,0
0.281474820143885,0.529204136690647,0
0.283618105515588,0.53125,0
0.291996402877698,0.527060851318945,0
0.30130770383693,0.52287170263789,0
0.310652727817746,0.518682553956835,0
0.319997751798561,0.516014688249401,0
0.329342775779376,0.516336930455636,0
0.338687799760192,0.516659172661871,0
0.348032823741007,0.516981414868106,0
0.357377847721823,0.517303657074341,0
0.366722871702638,0.517625899280576,0
0.376067895683453,0.517948141486811,0
0.385412919664269,0.518270383693046,0
0.394757943645084,0.518592625899281,0
0.404102967625899,0.518914868105516,0
0.413447991606715,0.519237110311751,0
0.42279301558753,0.519559352517986,0
0.432138039568345,0.519881594724221,0
0.440452637889688,0.520203836930456,0
0.446252997601918,0.520526079136691,0
0.452053357314149,0.520848321342926,0
0.457066846522782,0.523531175059952,0
0.461900479616307,0.531587230215827,0
0.466734112709832,0.539643285371703,0
0.472407074340528,0.547699340527578,0
0.479818645083933,0.555755395683453,0
0.487230215827338,0.563811450839329,0
0.494641786570743,0.571867505995204,0
0.502053357314149,0.579923561151079,0
0.509464928057554,0.587979616306954,0
0.516876498800959,0.59603567146283,0
0.523651079136691,0.604728717026379,0
0.527840227817746,0.616007194244604,0
0.532029376498801,0.62408198441247,0
0.528424760191847,0.62085956235012,0
0.524235611510791,0.61763714028777,0
0.520046462829736,0.61441471822542,0
0.515909772182254,0.611139838129496,0
0.516232014388489,0.603406025179856,0
0.516554256594724,0.59740332733813,0
0.516876498800959,0.596436600719425,0
0.517198741007194,0.595469874100719,0
0.517520983213429,0.594503147482014,0
0.517843225419664,0.593536420863309,0
0.518165467625899,0.592569694244604,0
0.518487709832134,0.593289118705036,0
0.518809952038369,0.598122751798561,0
0.519132194244604,0.602956384892086,0
0.519454436450839,0.608441996402878,0
0.519776678657074,0.615209082733813,0
0.520098920863309,0.621976169064748,0
0.520421163069544,0.628743255395683,0
0.520743405275779,0.635510341726619,0
0.521537769784173,0.642277428057554,0
0.52896432853717,0.639669514388489,0
0.537020383693046,0.630968974820144,0
0.545076438848921,0.622268435251799,0
0.553132494004796,0.613567895683453,0
0.561188549160672,0.604867356115108,0
0.569244604316547,0.596166816546763,0
0.577300659472422,0.588309352517986,0
0.585356714628297,0.581220023980815,0
0.593412769784173,0.574130695443645,0
0.601468824940048,0.567041366906475,0
0.612335131894484,0.559952038369305,0
0.62361360911271,0.552862709832134,0
0.621908723021583,0.558756744604317,0
0.618686300959233,0.566168315347722,0
0.615463878896882,0.573579886091127,0
0.612241456834532,0.580991456834532,0
0.605924010791367,0.588403027577938,0
0.598190197841727,0.595814598321343,0
0.596751348920863,0.596549010791367,0
0.595784622302158,0.596549010791367,0
0.594817895683453,0.596549010791367,0
0.593851169064748,0.588151978417266,0
0.592884442446043,0.579451438848921,0
0.591917715827338,0.570750899280576,0
0.596549010791367,0.556452338129496,0
0.601382643884892,0.541951438848921,0
0.606238758992806,0.527428057553957,0
0.613005845323741,0.516471822541966,0
0.619772931654676,0.505515587529976,0
0.626540017985612,0.494559352517986,0
0.633307104316547,0.483603117505995,0
0.640074190647482,0.472646882494005,0
0.642502248201439,0.462410071942446,0
0.633801708633093,0.469177158273381,0
0.625101169064748,0.475944244604317,0
0.616400629496403,0.482711330935252,0
0.607700089928058,0.489478417266187,0
0.598999550359712,0.496245503597122,0
0.590617505995204,0.502694094724221,0
0.583528177458034,0.506557254196643,0
0.576438848920863,0.510101918465228,0
0.569349520383693,0.513646582733813,0
0.562260191846523,0.517191247002398,0
0.555170863309353,0.520735911270983,0
0.556343675059952,0.524280575539568,0
0.563755245803357,0.528634592326139,0
0.571166816546763,0.533145983213429,0
0.578578387290168,0.537657374100719,0
0.585989958033573,0.54216876498801,0
0.593401528776978,0.5466801558753,0
0.596549010791367,0.551363908872902,0
0.596549010791367,0.556519784172662,0
0.596549010791367,0.561675659472422,0
0.590984712230216,0.572395833333333,0
0.58228417266187,0.586252248201439,0
0.573583633093525,0.600108663069544,0
0.561173561151079,0.61396507793765,0
0.546672661870504,0.624344274580336,0
0.532171762589928,0.633044814148681,0
0.52003896882494,0.638050809352518,0
0.50908273381295,0.641273231414868,0
0.498126498800959,0.644495653477218,0
0.487170263788969,0.647718075539568,0
0.476214028776978,0.654739958033573,0
0.465257793764988,0.670529826139089,0
0.466973920863309,0.679919814148681,0
0.473741007194245,0.686686900479616,0
0.48050809352518,0.693453986810552,0
0.487275179856115,0.700221073141487,0
0.49404226618705,0.705901528776978,0
0.500809352517986,0.709446193045564,0
0.505403177458034,0.713758992805755,0
0.508947841726619,0.718914868105516,0
0.512492505995204,0.724070743405276,0
0.516037170263789,0.729226618705036,0
0.519581834532374,0.73234412470024,0
0.523126498800959,0.732021882494005,0
0.527165767386091,0.731205035971223,0
0.531677158273381,0.729916067146283,0
0.536188549160671,0.728627098321343,0
0.540699940047962,0.727338129496403,0
0.545211330935252,0.725854316546763,0
0.549722721822542,0.720376199040767,0
0.554841127098321,0.714898081534772,0
0.559997002398081,0.709419964028777,0
0.567884442446043,0.703941846522782,0
0.581740857314149,0.698463729016787,0
0.595597272182254,0.693142985611511,0
0.60945368705036,0.689598321342926,0
0.621511540767386,0.68785221822542,0
0.630212080335731,0.689463429256595,0
0.637001648681055,0.69107464028777,0
0.640224070743405,0.693135491606715,0
0.643446492805755,0.70763639088729,0
0.646668914868106,0.722137290167866,0
0.649891336930456,0.736638189448441,0
0.665388938848921,0.738863908872902,0
